adult,age group,condition,custom_label_1,custom_label_2,gender,id,is_bundle,mpn,product_brand,product_category,product_currency,product_description,product_gtin,product_id,product_image,product_instock,product_name,product_price,product_size,product_type,product_url,short_title,unit_pricing_measure,custom_label_3,custom_label_0,product_sale_price,parent_category,subcategory,child_category
False,adult,new,TRAVEL SIZE,Karité,female,01HD075K18,False,LO01HD075K18,L'Occitane en Provence,2915,EUR,"This shower oil, formulated with 10% moisturizing shea oil, gently cleanses the body while respecting the skin. Its rich texture leaves a thin protective layer that helps soothe both dry and dehydrated skin.skin is soft, more supple and comfortable. The feeling of tightness seems to diminish. Its mild fragrance delicately perfumes the skin. Massage onto damp skin, then rinse. Slight turbidity or particles may appear in case of temperature variation, without affecting the use of the product. Shake the product before use. Shea butter is an ideal beauty ingredient, used by women in Sub-Saharan Africa to help protect and nourish skin and hair. Since 1980, L'OCCITANE has entered into a long-lasting fair trade partnership with the women of Burkina Faso who produce it.",3253581543016.0,01HD075K18,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1d1c8e7d/large/01HD075K18.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Karité Formato de Viaje 75ml - L'Occitane en Provence,7.5,75 ml,Viaje>Cuidados de cuerpo en formato de viaje,https://es.loccitane.com/aceite-de-ducha-karite-formato-de-viaje-01HD075K18.html,Shea Butter Shower Oil Travel Format,75ml,,,,Travel,not available,Body care in travel format
False,adult,new,STANDARD PRODUCT,Karité,female,01HD250K17,False,LO01HD250K17,L'Occitane en Provence,2747,EUR,"For nourished and comfortable skin! Formulated with 10% lipid-replenishing shea oil, this shower oil gently cleanses the body. Its rich texture leaves a protective and nourishing film that helps soften even dry and dehydrated skin. Used regularly, it brings real comfort and relieves any feeling of tightness. The skin feels softer, more comfortable and protected.",3253581479940.0,01HD250K17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw36e4ac72/large/01HD250K17_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Karité 250ml - L'Occitane en Provence,20.0,250 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/aceite-de-ducha-karite-01HD250K17.html,Shea Butter Shower Oil,250ml,,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Karité,female,01HD500K20,False,LO01HD500K20,L'Occitane en Provence,2747,EUR,"This shower oil, formulated with 10% moisturizing shea oil, gently cleanses the body while respecting the skin. Its rich texture leaves a thin protective layer that helps soothe both dry and dehydrated skin. The skin is soft, more supple and comfortable. The feeling of tightness seems to diminish. Its mild fragrance delicately perfumes the skin.Massage onto damp skin, then rinse. Slight turbidity or particles may appear in case of temperature variation, without affecting the use of the product. Shake the product before use.Shea butter is an ideal beauty ingredient, used by Sub-Saharan African women to help protect and nourish skin and hair. Since 1980, L'OCCITANE has entered into a long-lasting fair trade partnership with the women of Burkina Faso who produce it.",3253581662632.0,01HD500K20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw81f41192/large/01HD500K20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Karité 500ml - L'Occitane en Provence,35.0,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/aceite-de-ducha-karite-01HD500K20.html,Shea Butter Shower Oil,500ml,,,,Body,not available,Shower gel
False,adult,new,REFILL,Karité,female,01HDR500K20,False,LO01HDR500K20,L'Occitane en Provence,2747,EUR,"This shower oil, formulated with 10% moisturizing shea oil, gently cleanses the body while respecting the skin. Its rich texture leaves a thin protective layer that helps soothe both dry and dehydrated skin. The skin is soft, more supple and comfortable. The feeling of tightness seems to diminish. Its mild fragrance delicately perfumes the skin.Massage onto damp skin, then rinse. Slight turbidity or particles may appear in case of temperature variation, without affecting the use of the product. Shake the product before use.Shea butter is an ideal beauty ingredient, used by Sub-Saharan African women to help protect and nourish skin and hair. Since 1980, L'OCCITANE has entered into a long-lasting fair trade partnership with the women of Burkina Faso who produce it.",3253581662694.0,01HDR500K20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw167e02cf/large/01HDR500K20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Aceite de Ducha Karité 500ml - L'Occitane en Provence,31.0,500 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/ecorrecarga-aceite-de-ducha-karite-01HDR500K20.html,Ecorrecarga Shea Butter Shower Oil,500ml,,SALES,21.7,Body,not available,All body care products
False,adult,new,STANDARD PRODUCT,Karité,female,01HF100K17,False,LO01HF100K17,L'Occitane en Provence,6104,EUR,"For nourished, soft and comfortable skin! Enriched with lipid-replenishing shea oil (5%), Shea Fabulous Oil is the ideal care to moisturize, soften and protect the skin from dryness. It helps restore the skin's hydrolipidic film and protects it from cutaneous dryness.its satin-finish formula is quickly absorbed and leaves the skin soft and smooth, without a greasy film. The skin is delicately perfumed with the iconic fragrance of our Shea Butter.",3253581480014.0,01HF100K17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw113c0bae/large/01HF100K17.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite Fabuloso Karité 100ml - L'Occitane en Provence,30.0,100 ml,Cuerpo>Aceite de cuerpo,https://es.loccitane.com/aceite-fabuloso-karite-01HF100K17.html,Shea Butter Fabulous Oil,100ml,,,,Body,not available,Body oil
False,adult,new,STANDARD PRODUCT,Karité,female,01HN0075K23,False,LO01HN0075K23,L'Occitane en Provence,2592,EUR,"Nourishment and comfort! This nourishing oil softens cuticles and strengthens nails, nourishing them to the maximum. It has a brush for quick and easy application.",3253581753019.0,01HN0075K23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw63de29bc/large/01HN0075K23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite Uñas & Cutículas Karité 7.5ml - L'Occitane en Provence,15.0,7.5 ml,Manos>Crema de manos,https://es.loccitane.com/aceite-unas-y-cuticulas-karite-01HN0075K23.html,Shea Butter Nail & Cuticle Oil,7.5ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Karité,female,01HV030K23,False,LO01HV030K23,L'Occitane en Provence,2592,EUR,"This two-phase silky-textured skin care product nourishes, soothes and helps moisturize normal to dry and sensitive skin.The combination of the aqueous phase enriched with Aloe Vera and Allantoin, and the oily phase enriched with Shea Butter (4%), helps the skin regain an ideal level of hydration and softness, while reinforcing its barrier function. Better protected, the skin is comfortable, supple and does not feel tight.",3253581762035.0,01HV030K23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw2ecc9629/large/01HV030K23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Sérum Bifásico de Rostro Karité 30ml - L'Occitane en Provence,34.0,30 ml,Rostro>Sérum & aceite de rostro,https://es.loccitane.com/serum-bifasico-de-rostro-karite-01HV030K23.html,Shea Butter Biphasic Face Serum,30ml,,,,Face,not available,Serum & Face Oil
False,adult,new,TRAVEL SIZE,Karité,female,01LC075K17,False,LO01LC075K17,L'Occitane en Provence,2915,EUR,"Enriched with organic shea butter (15%) and calendula, Ultra Rich Shea Body Milk provides immediate comfort and nourishes dry skin. Its fluid formula helps soothe the sensation of tightness and provides daily protection against cutaneous dryness.Take advantage of its travel size to take this care with you everywhere.Use test on 33 volunteers.Efficacy test on 11 volunteers.",3253581479988.0,01LC075K17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwaac9adc7/large/01LC075K17.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche Ultra Rica de Cuerpo 75ml - L'Occitane en Provence,10.5,75 ml,Viaje>Cuidados de cuerpo en formato de viaje,https://es.loccitane.com/leche-ultra-rica-de-cuerpo-01LC075K17.html,Ultra Rich Body Milk,75ml,,SALES,8.4,Travel,not available,Body care in travel format
False,adult,new,STANDARD PRODUCT,Karité,female,01LC250K17,False,LO01LC250K17,L'Occitane en Provence,2592,EUR,"Rich in organic Shea Butter (15%) and calendula, Ultra Rich Shea Body Milk nourishes dry skin for immediate comfort. It leaves the skin moisturized for a long time, up to 48 hours after application.its fluid formula helps soothe feelings of tightness and provides daily protection against cutaneous dryness. Use test on 33 volunteers.efficacy test on 11 volunteers.",3253581452967.0,01LC250K17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw408cfd37/large/01LC250K17_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche Ultra Rica de Cuerpo 250ml - L'Occitane en Provence,29.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-ultra-rica-de-cuerpo-01LC250K17.html,Ultra Rich Body Milk,250ml,Best Seller,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,STANDARD PRODUCT,Karité,female,01LC250K23,False,LO01LC250K23,L'Occitane en Provence,2592,EUR,"Rich in shea butter (15%), Rich Body Milk is a universal skin care product that nourishes dry skin and protects it day after day against cutaneous dryness.  Specially formulated for sensitive skin, it helps to soothe the feeling of tightness by providing immediate softness and comfort. Its fluid and easy-to-apply texture leaves the skin lastingly moisturized.",3253581761557.0,01LC250K23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1e79bde6/large/01LC250K23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche Rica de Cuerpo Karité 200ml - L'Occitane en Provence,29.0,200 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-rica-de-cuerpo-karite-01LC250K23.html,Shea Butter Rich Body Milk,200ml,,SALES,23.2,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,STANDARD PRODUCT,Karité Bébé,female,01LH300KB19,False,LO01LH300KB19,L'Occitane en Provence,2915,EUR,"With 95% of ingredients of natural origin, this cream for body and face moisturizes, nourishes immediately and helps to reinforce the natural function of the skin barrier, respecting the delicate skin of the baby.the skin will be softer and soothed.easy to use dispenser container.tested under pediatric control.",3253581562925.0,01LH300KB19,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw8584a254/large/01LH300KB19.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche Hidratante Karité Bebé 300ml - L'Occitane en Provence,29.0,300 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/leche-hidratante-karite-bebe-01LH300KB19.html,Shea Baby Moisturizing Milk,300ml,,,,Body,not available,All body care products
False,adult,new,STANDARD PRODUCT,Karité,female,01LT300K20,False,LO01LT300K20,L'Occitane en Provence,2592,EUR,"Enriched with shea butter (5%) and honey extract, this fluid lotion helps to compensate for the drying effects of chalky water by moisturizing the skin. Its light, non-sticky texture quickly penetrates the skin to leave it soft and comfortable, delicately scented with the authentic aroma of shea.",3253581662649.0,01LT300K20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6628a62a/large/01LT300K20_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Loción Hidratante Manos y Cuerpo Karité 300ml - L'Occitane en Provence,29.0,300 ml,Manos>Todos los cuidados de manos,https://es.loccitane.com/locion-hidratante-manos-y-cuerpo-karite-01LT300K20.html,Shea Butter Moisturizing Hand and Body Lotion,300ml,Best Seller,,,Hands,not available,All hand care products
False,adult,new,STANDARD PRODUCT,Karité,female,01LTV300K20,False,LO01LTV300K20,L'Occitane en Provence,6104,EUR,"Enriched with shea butter (5%), this fluid lotion helps compensate for the drying effects of hard water by moisturizing the skin. Its light, non-sticky texture quickly penetrates the skin to leave it soft and comfortable, delicately perfumed with the fresh and invigorating fragrance of Verbena.",3253581662779.0,01LTV300K20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw88005cb9/large/01LTV300K20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Loción Hidratante Manos y Cuerpo Karité Verbena 300ml - L'Occitane en Provence,29.0,300 ml,Cuerpo>Preocupación de belleza>Nuestros productos de Cuerpo L'OCCITANE Clean Charter,https://es.loccitane.com/locion-hidratante-manos-y-cuerpo-karite-verbena-01LTV300K20.html,Shea Butter Verbena Moisturizing Hand and Body Lotion,300ml,,,,Body,Beauty Concerns,Our L'OCCITANE Clean Charter Body products
False,adult,new,STANDARD PRODUCT,Karité,female,01MA030K22,False,LO01MA030K22,L'Occitane en Provence,2592,EUR,"Enriched with 20% organic shea butter, this creamy cream penetrates easily to protect, nourish and regenerate the epidermis. This best-selling hand cream has become a true cult product! Honey, almond and coconut extracts complement the nourishing action of shea butter to optimize the effectiveness of this care product. With a rich and creamy texture, it applies easily and quickly without leaving a greasy film.",3253581735442.0,01MA030K22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw96b11fca/large/01MA030K22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Karité 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-karite-30ml-01MA030K22.html,Shea Butter Hand Cream 30ml,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Karité,female,01MA150K22,False,LO01MA150K22,L'Occitane en Provence,2592,EUR,"Made with 95% ingredients of natural origin, this iconic shea hand cream is truly incomparable. Rich in organic shea butter (20%), this care cream nourishes, soothes and helps protect the skin of the hands against external aggressions while rebalancing its cutaneous barrier. Extracts of honey, almond and coconut oil complement the action of organic shea butter to optimize the effectiveness of this care. Its creamy texture is quickly absorbed and leaves hands soft and comfortable, without leaving a greasy sensation. This shea butter hand cream is also infused with jasmine and ylang-ylang to ensure a pleasant scent after use. Shea Butter hand cream, a best-seller, has become a true cult product: one is sold every 4 seconds worldwide. Tested under dermatological control and respectful of the microbiome. Year 2020",3253581735411.0,01MA150K22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwd71e72c7/large/01MA150K22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Karité 150ml - L'Occitane en Provence,24.0,150 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-karite-01MA150K22.html,Shea Butter Hand Cream,150ml,Best Seller,,,Hands,not available,Hand cream
